credit.policy,revol.util,fico,inq.last.6mths,purpose
True,0.0,677,0,major_purchase
True,46.1,752,0,debt_consolidation
True,0.0,797,0,home_improvement
True,10.1,727,0,all_other
True,30.5,662,2,debt_consolidation
True,64.0,702,1,debt_consolidation
True,80.0,687,3,home_improvement
True,26.6,727,2,debt_consolidation
True,8.4,747,2,debt_consolidation
True,39.9,717,1,all_other
True,41.6,732,1,debt_consolidation
True,81.5,692,0,credit_card
True,52.2,732,0,all_other
True,87.3,682,0,debt_consolidation
True,37.6,677,2,all_other
True,39.0,667,2,all_other
True,17.9,792,1,debt_consolidation
True,90.2,712,0,credit_card
True,32.4,747,1,all_other
True,70.7,687,0,all_other
True,6.75,737,0,all_other
True,0.0,807,0,small_business
True,44.2,722,1,home_improvement
True,89.4,672,0,debt_consolidation
True,8.6,807,0,educational
True,83.1,687,3,all_other
True,0.8,792,0,home_improvement
True,0.0,807,2,credit_card
True,52.2,702,1,all_other
True,16.3,757,3,small_business
True,28.2,737,0,debt_consolidation
True,67.3,712,2,debt_consolidation
True,48.9,762,0,all_other
True,70.9,692,2,debt_consolidation
True,69.9,722,0,debt_consolidation
True,1.4,797,0,major_purchase
True,61.3,742,4,small_business
True,62.6,667,0,debt_consolidation
True,75.8,682,3,all_other
True,12.6,747,5,debt_consolidation
True,9.0,797,5,educational
True,55.1,692,2,all_other
True,19.4,767,1,debt_consolidation
True,3.0,677,1,major_purchase
True,91.2,692,0,debt_consolidation
True,44.2,667,0,small_business
True,9.4,782,2,credit_card
True,28.2,742,0,major_purchase
True,34.4,667,0,major_purchase
True,21.0,697,1,debt_consolidation
True,2.0,772,2,debt_consolidation
True,83.5,687,2,debt_consolidation
True,18.8,772,0,all_other
True,67.7,742,0,debt_consolidation
True,14.5,787,0,home_improvement
True,43.6,797,0,home_improvement
True,98.3,667,1,debt_consolidation
True,96.7,697,1,credit_card
True,18.4,772,5,debt_consolidation
True,77.2,707,0,all_other
True,0.0,792,0,all_other
True,80.0,662,0,debt_consolidation
True,33.29,662,0,home_improvement
True,49.5,687,1,all_other
True,36.6,702,0,debt_consolidation
True,85.6,707,0,credit_card
True,32.7,672,3,all_other
True,42.7,692,2,all_other
True,56.8,682,1,all_other
True,53.0,707,0,debt_consolidation
True,27.8,737,1,debt_consolidation
True,71.6,682,2,credit_card
True,21.1,752,1,debt_consolidation
True,40.5,672,0,debt_consolidation
True,12.1,737,0,debt_consolidation
True,3.3,762,1,all_other
True,36.0,737,0,debt_consolidation
True,85.5,712,0,all_other
True,87.4,707,0,credit_card
True,71.5,687,1,debt_consolidation
True,6.1,782,0,major_purchase
True,23.5,777,0,home_improvement
True,22.1,777,1,debt_consolidation
True,79.8,672,0,small_business
True,88.5,667,0,debt_consolidation
True,87.0,692,0,educational
True,82.8,692,1,home_improvement
True,74.8,677,0,debt_consolidation
True,15.3,757,1,major_purchase
True,87.4,727,1,all_other
True,79.5,687,1,small_business
True,32.6,762,0,educational
True,0.0,797,0,credit_card
True,48.9,712,1,home_improvement
True,8.2,747,1,debt_consolidation
True,46.4,742,1,major_purchase
True,30.0,762,0,debt_consolidation
True,73.9,692,2,debt_consolidation
True,2.7,767,2,all_other
True,39.6,712,0,all_other
True,57.0,722,1,debt_consolidation
True,23.9,717,2,all_other
True,14.2,752,1,debt_consolidation
True,25.0,742,4,credit_card
True,83.5,717,0,debt_consolidation
True,4.8,802,0,all_other
True,58.6,662,0,debt_consolidation
True,68.8,747,0,credit_card
True,83.0,712,1,debt_consolidation
True,38.6,702,0,all_other
True,34.9,692,0,debt_consolidation
True,69.4,687,0,debt_consolidation
True,26.8,737,1,major_purchase
True,9.5,777,0,small_business
True,96.7,677,1,debt_consolidation
True,92.6,667,0,all_other
True,53.0,707,0,all_other
True,44.3,792,3,small_business
True,98.5,722,0,debt_consolidation
True,4.7,737,1,debt_consolidation
True,30.9,762,4,major_purchase
True,20.7,772,1,debt_consolidation
True,40.3,702,0,debt_consolidation
True,36.1,762,2,debt_consolidation
True,65.4,752,1,debt_consolidation
True,26.6,752,1,debt_consolidation
True,96.5,687,0,debt_consolidation
True,30.1,702,0,debt_consolidation
True,33.9,702,3,small_business
True,17.4,722,0,debt_consolidation
True,6.0,742,4,debt_consolidation
True,50.3,747,1,credit_card
True,14.4,757,0,small_business
True,39.9,662,2,debt_consolidation
True,91.7,667,1,credit_card
True,35.8,682,1,debt_consolidation
True,74.6,702,3,debt_consolidation
True,67.6,722,3,debt_consolidation
True,84.2,717,1,all_other
True,99.3,707,2,debt_consolidation
True,92.9,702,0,debt_consolidation
True,42.9,672,1,major_purchase
True,57.7,732,1,all_other
True,72.7,697,3,credit_card
True,40.5,692,3,debt_consolidation
True,92.4,682,1,debt_consolidation
True,43.9,697,0,all_other
True,77.2,707,3,debt_consolidation
True,52.7,682,0,debt_consolidation
True,67.1,702,1,all_other
True,66.6,712,1,debt_consolidation
True,95.8,707,0,debt_consolidation
True,63.0,682,0,debt_consolidation
True,21.1,722,1,debt_consolidation
True,14.5,802,1,all_other
True,76.9,697,1,home_improvement
True,4.6,812,0,all_other
True,53.5,692,1,debt_consolidation
True,45.6,707,0,debt_consolidation
True,29.3,712,0,debt_consolidation
True,62.0,697,1,credit_card
True,57.5,707,1,debt_consolidation
True,38.5,712,1,all_other
True,95.3,662,0,educational
True,12.2,722,1,debt_consolidation
True,17.1,722,0,all_other
True,38.4,697,3,debt_consolidation
True,83.8,677,0,debt_consolidation
True,89.7,702,2,debt_consolidation
True,84.2,677,0,debt_consolidation
True,15.8,767,2,all_other
True,41.9,692,0,all_other
True,52.1,737,1,debt_consolidation
True,78.5,667,0,small_business
True,48.6,697,3,debt_consolidation
True,78.2,667,1,all_other
True,50.3,697,1,credit_card
True,60.7,697,2,major_purchase
True,89.5,667,2,debt_consolidation
True,48.7,662,0,debt_consolidation
True,31.1,692,0,all_other
True,59.9,682,1,debt_consolidation
True,72.1,717,2,home_improvement
True,24.1,687,1,major_purchase
True,43.9,732,1,educational
True,96.8,677,2,debt_consolidation
True,1.0,677,2,credit_card
True,0.0,727,3,all_other
True,41.9,732,2,debt_consolidation
True,86.1,712,1,all_other
True,8.4,777,3,debt_consolidation
True,27.0,727,3,credit_card
True,0.0,782,0,major_purchase
True,76.5,717,1,credit_card
True,17.3,717,2,major_purchase
True,38.3,757,1,all_other
True,5.0,752,0,home_improvement
True,35.5,732,2,all_other
True,73.2,687,0,debt_consolidation
True,77.4,662,1,credit_card
True,45.0,672,1,debt_consolidation
True,13.5,757,3,small_business
True,1.1,752,7,credit_card
True,27.2,757,0,major_purchase
True,93.5,682,0,debt_consolidation
True,6.2,697,1,small_business
True,41.8,712,2,credit_card
True,6.0,727,0,small_business
True,98.4,682,1,debt_consolidation
True,15.6,732,2,major_purchase
True,78.8,667,3,all_other
True,56.4,737,0,debt_consolidation
True,25.4,727,1,all_other
True,0.1,782,2,debt_consolidation
True,60.2,697,0,debt_consolidation
True,39.8,732,1,debt_consolidation
True,99.0,692,1,debt_consolidation
True,53.7,712,0,credit_card
True,25.1,772,0,debt_consolidation
True,44.0,747,1,all_other
True,1.8,682,0,debt_consolidation
True,79.3,717,0,debt_consolidation
True,59.8,682,2,all_other
True,66.7,712,1,all_other
True,18.2,772,0,debt_consolidation
True,32.1,722,0,debt_consolidation
True,35.0,722,0,debt_consolidation
True,83.2,682,2,debt_consolidation
True,43.7,667,0,major_purchase
True,92.4,707,3,major_purchase
True,82.5,672,1,debt_consolidation
True,84.5,677,1,debt_consolidation
True,18.8,757,6,all_other
True,2.9,797,0,home_improvement
True,53.4,662,0,debt_consolidation
True,99.7,717,0,debt_consolidation
True,24.5,702,1,all_other
True,58.7,702,0,debt_consolidation
True,89.4,707,0,debt_consolidation
True,85.9,687,1,credit_card
True,5.8,757,0,all_other
True,36.5,702,0,all_other
True,49.3,742,4,debt_consolidation
True,11.4,737,0,home_improvement
True,59.0,677,0,debt_consolidation
True,72.0,682,3,debt_consolidation
True,11.8,722,3,all_other
True,84.0,662,0,debt_consolidation
True,57.8,682,0,debt_consolidation
True,97.2,672,1,credit_card
True,0.6,797,1,small_business
True,62.5,677,1,debt_consolidation
True,90.8,737,1,credit_card
True,70.5,662,0,debt_consolidation
True,74.9,712,3,small_business
True,8.6,767,3,educational
True,42.7,707,1,debt_consolidation
True,58.0,687,2,debt_consolidation
True,24.9,717,0,debt_consolidation
True,85.5,692,3,debt_consolidation
True,44.2,672,2,debt_consolidation
True,14.1,772,2,credit_card
True,2.4,792,1,debt_consolidation
True,9.2,702,0,small_business
True,0.9,747,6,home_improvement
True,68.5,667,1,debt_consolidation
True,21.4,747,0,small_business
True,99.3,702,0,all_other
True,66.4,677,1,all_other
True,49.8,722,2,all_other
True,40.9,732,1,debt_consolidation
True,52.0,757,0,debt_consolidation
True,39.7,667,2,all_other
True,19.8,752,2,home_improvement
True,26.3,712,1,credit_card
True,31.1,702,2,major_purchase
True,54.3,747,2,debt_consolidation
True,26.3,717,0,small_business
True,50.5,682,2,debt_consolidation
True,48.0,747,0,credit_card
True,25.9,777,2,debt_consolidation
True,63.5,727,0,all_other
True,14.1,692,0,debt_consolidation
True,97.4,672,2,debt_consolidation
True,93.2,672,0,home_improvement
True,3.3,772,0,all_other
True,21.8,762,0,credit_card
True,43.6,722,0,debt_consolidation
True,32.5,747,1,all_other
True,67.7,667,0,debt_consolidation
True,82.6,672,2,debt_consolidation
True,0.6,797,0,home_improvement
True,59.2,742,0,debt_consolidation
True,30.9,762,1,credit_card
True,94.7,682,1,all_other
True,61.5,667,3,debt_consolidation
True,73.2,707,1,debt_consolidation
True,35.5,712,3,major_purchase
True,30.8,742,0,debt_consolidation
True,43.6,697,0,debt_consolidation
True,90.7,697,0,credit_card
True,78.4,692,1,debt_consolidation
True,11.1,782,0,debt_consolidation
True,95.5,677,0,debt_consolidation
True,23.3,722,2,major_purchase
True,84.1,697,2,all_other
True,15.8,742,0,all_other
True,6.3,712,3,all_other
True,75.8,662,0,debt_consolidation
True,37.7,692,2,debt_consolidation
True,80.0,717,0,small_business
True,73.1,667,2,debt_consolidation
True,11.8,787,0,debt_consolidation
True,74.3,717,0,debt_consolidation
True,45.7,717,1,home_improvement
True,9.2,737,2,debt_consolidation
True,37.9,687,3,small_business
True,94.9,757,3,credit_card
True,17.1,747,0,small_business
True,85.6,727,0,credit_card
True,32.6,727,2,credit_card
True,58.5,767,1,all_other
True,4.3,812,0,major_purchase
True,6.5,762,2,major_purchase
True,39.0,727,1,home_improvement
True,22.2,767,0,debt_consolidation
True,22.7,762,1,debt_consolidation
True,35.3,747,0,major_purchase
True,63.7,682,1,home_improvement
True,80.8,682,1,credit_card
True,27.8,697,2,credit_card
True,33.9,762,0,all_other
True,69.4,687,3,all_other
True,42.5,697,0,credit_card
True,72.1,662,1,debt_consolidation
True,30.7,767,0,credit_card
True,25.9,757,0,all_other
True,11.6,757,3,all_other
True,96.9,702,0,credit_card
True,47.1,722,0,credit_card
True,20.7,757,0,debt_consolidation
True,40.0,687,3,major_purchase
True,0.0,807,3,debt_consolidation
True,32.0,757,0,all_other
True,51.3,707,2,all_other
True,7.9,682,0,all_other
True,58.19,712,1,all_other
True,79.4,717,1,all_other
True,52.5,752,2,debt_consolidation
True,68.5,707,0,debt_consolidation
True,0.0,782,3,all_other
True,24.7,717,0,debt_consolidation
True,54.3,687,1,major_purchase
True,93.9,667,0,all_other
True,12.8,732,3,all_other
True,93.9,722,0,all_other
True,27.7,747,3,debt_consolidation
True,48.5,722,0,all_other
True,73.6,722,0,all_other
True,90.0,702,2,debt_consolidation
True,47.8,717,3,debt_consolidation
True,36.2,742,1,debt_consolidation
True,69.3,702,1,debt_consolidation
True,53.9,742,2,credit_card
True,48.1,752,0,all_other
True,0.0,772,0,all_other
True,68.2,692,0,all_other
True,93.1,662,1,debt_consolidation
True,93.8,682,1,debt_consolidation
True,47.8,677,0,debt_consolidation
True,12.3,812,0,home_improvement
True,16.9,772,2,home_improvement
True,51.1,677,1,debt_consolidation
True,7.7,802,1,home_improvement
True,57.6,722,1,debt_consolidation
True,47.9,707,1,debt_consolidation
True,51.5,717,1,all_other
True,97.2,662,0,debt_consolidation
True,57.2,697,0,debt_consolidation
True,32.2,757,0,debt_consolidation
True,0.0,792,0,major_purchase
True,28.7,752,0,home_improvement
True,66.1,732,2,credit_card
True,53.0,712,2,debt_consolidation
True,49.1,752,1,major_purchase
True,90.6,672,1,debt_consolidation
True,14.0,717,0,debt_consolidation
True,2.1,802,1,all_other
True,70.9,722,0,credit_card
True,75.2,732,3,debt_consolidation
True,16.8,717,3,credit_card
True,17.6,747,3,small_business
True,45.7,737,0,credit_card
True,32.8,732,1,debt_consolidation
True,78.4,707,0,debt_consolidation
True,32.3,692,3,all_other
True,47.5,772,0,debt_consolidation
True,99.4,727,1,debt_consolidation
True,5.2,727,0,debt_consolidation
True,79.6,662,1,debt_consolidation
True,56.4,677,3,debt_consolidation
True,12.5,762,0,debt_consolidation
True,54.5,727,0,debt_consolidation
True,34.8,752,2,small_business
True,10.4,752,3,educational
True,90.7,672,0,all_other
True,36.5,687,0,debt_consolidation
True,62.5,732,2,debt_consolidation
True,9.9,732,1,all_other
True,74.2,702,2,all_other
True,35.0,737,0,debt_consolidation
True,0.0,782,1,educational
True,88.5,682,0,debt_consolidation
True,16.5,757,0,home_improvement
True,40.6,702,1,credit_card
True,3.2,662,3,all_other
True,0.0,667,1,all_other
True,0.5,762,3,home_improvement
True,5.3,777,2,credit_card
True,60.9,692,0,credit_card
True,17.6,742,1,major_purchase
True,7.5,727,2,all_other
True,16.7,777,3,all_other
True,60.7,662,0,debt_consolidation
True,52.9,752,3,all_other
True,55.9,662,0,all_other
True,71.8,672,0,debt_consolidation
True,7.0,777,0,all_other
True,13.8,742,0,debt_consolidation
True,55.6,672,0,all_other
True,63.6,742,1,debt_consolidation
True,79.7,692,2,debt_consolidation
True,50.7,662,2,credit_card
True,0.8,722,1,debt_consolidation
True,35.3,667,1,debt_consolidation
True,90.4,717,2,debt_consolidation
True,73.8,682,0,debt_consolidation
True,40.6,662,2,small_business
True,94.5,717,0,debt_consolidation
True,3.8,792,1,debt_consolidation
True,46.3,687,2,debt_consolidation
True,55.4,662,2,debt_consolidation
True,70.3,667,1,all_other
True,15.1,712,0,all_other
True,0.7,762,0,major_purchase
True,22.5,707,0,all_other
True,25.2,682,2,all_other
True,80.4,677,2,all_other
True,0.0,702,2,all_other
True,99.4,722,1,debt_consolidation
True,17.9,782,3,debt_consolidation
True,49.1,697,0,debt_consolidation
True,0.0,732,0,small_business
True,66.0,677,2,debt_consolidation
True,44.7,677,2,debt_consolidation
True,59.0,687,2,debt_consolidation
True,0.0,677,0,home_improvement
True,80.9,682,1,debt_consolidation
True,16.1,752,0,major_purchase
True,44.7,752,0,debt_consolidation
True,48.0,722,1,debt_consolidation
True,99.8,662,0,credit_card
True,91.7,677,2,debt_consolidation
True,38.8,702,0,debt_consolidation
True,39.5,737,0,debt_consolidation
True,29.8,732,1,debt_consolidation
True,36.9,702,3,home_improvement
True,50.3,742,3,all_other
True,50.7,687,0,all_other
True,59.0,737,0,debt_consolidation
True,0.0,772,0,all_other
True,85.2,727,0,debt_consolidation
True,42.2,682,1,all_other
True,81.9,692,1,educational
True,72.4,752,0,credit_card
True,71.9,677,0,debt_consolidation
True,12.8,767,2,small_business
True,2.7,762,1,debt_consolidation
True,7.4,682,3,major_purchase
True,20.2,737,2,debt_consolidation
True,60.6,677,1,debt_consolidation
True,99.4,727,0,debt_consolidation
True,79.3,667,2,debt_consolidation
True,39.6,697,1,debt_consolidation
True,40.0,757,0,debt_consolidation
True,5.0,752,2,all_other
True,90.4,747,0,all_other
True,5.3,712,1,home_improvement
True,4.8,772,0,educational
True,61.2,672,2,debt_consolidation
True,58.2,722,0,debt_consolidation
True,38.6,772,1,debt_consolidation
True,46.1,732,0,debt_consolidation
True,80.8,662,1,debt_consolidation
True,87.7,667,1,home_improvement
True,47.8,697,1,debt_consolidation
True,11.1,722,2,all_other
True,0.1,712,0,educational
True,26.1,677,1,all_other
True,0.5,772,1,all_other
True,67.4,682,2,major_purchase
True,47.8,702,0,all_other
True,44.4,682,0,major_purchase
True,21.0,792,1,all_other
True,47.2,702,3,debt_consolidation
True,43.9,797,1,debt_consolidation
True,42.8,737,1,credit_card
True,56.7,682,3,all_other
True,8.1,772,0,all_other
True,83.8,737,0,debt_consolidation
True,67.6,722,1,debt_consolidation
True,13.0,772,0,major_purchase
True,46.2,722,0,all_other
True,74.1,662,0,all_other
True,72.8,682,0,debt_consolidation
True,7.5,777,3,debt_consolidation
True,4.8,802,0,all_other
True,40.2,697,2,all_other
True,96.8,687,1,small_business
True,31.2,752,0,debt_consolidation
True,55.3,752,0,debt_consolidation
True,26.6,777,0,all_other
True,43.6,702,0,debt_consolidation
True,22.0,747,2,debt_consolidation
True,70.9,712,2,debt_consolidation
True,48.6,752,0,debt_consolidation
True,68.3,747,1,all_other
True,70.1,697,0,all_other
True,14.4,792,0,debt_consolidation
True,9.8,742,1,debt_consolidation
True,49.6,742,2,debt_consolidation
True,75.8,682,0,debt_consolidation
True,97.3,707,3,debt_consolidation
True,48.2,712,2,major_purchase
True,5.4,797,1,all_other
True,47.8,692,0,credit_card
True,0.5,797,1,debt_consolidation
True,24.5,752,1,debt_consolidation
True,48.9,702,1,all_other
True,0.0,807,2,all_other
True,48.9,667,2,debt_consolidation
True,79.9,692,0,credit_card
True,57.1,677,2,major_purchase
True,26.6,727,3,debt_consolidation
True,16.7,757,2,debt_consolidation
True,72.5,687,0,debt_consolidation
True,65.4,682,0,debt_consolidation
True,3.2,692,0,debt_consolidation
True,68.6,677,3,debt_consolidation
True,25.7,712,1,debt_consolidation
True,38.3,717,3,major_purchase
True,44.1,667,3,all_other
True,23.8,727,0,debt_consolidation
True,49.2,717,0,credit_card
True,28.2,772,0,debt_consolidation
True,17.3,777,5,credit_card
True,37.5,702,2,all_other
True,40.8,747,1,debt_consolidation
True,50.1,767,2,debt_consolidation
True,97.3,692,3,small_business
True,53.8,702,2,debt_consolidation
True,26.9,787,1,all_other
True,52.1,712,0,home_improvement
True,56.3,692,1,debt_consolidation
True,53.8,747,3,small_business
True,73.7,687,0,debt_consolidation
True,55.8,677,1,debt_consolidation
True,8.5,792,0,all_other
True,93.5,697,1,debt_consolidation
True,75.4,692,3,all_other
True,38.1,747,4,debt_consolidation
True,15.3,772,1,all_other
True,46.3,697,0,credit_card
True,77.2,682,0,all_other
